content,gender_imputed
必须要！必须要！必须要！首先说背景：我18年大学毕业在学校附近与别人合租。三室一厅。主卧：大三女，奇行种，本回答主人公。次卧：我同学情侣，除了经常吵架打架，其他还好。次次卧：本人男，刚毕业在学校附近租房，上班朝8晚8。直接上回答：1：内裤袜子随便乱扔，经常放在客厅沙发上！臭的！臭的！为什么？她说她一会洗，先拿出来！！然后就一直放着！经常放个3.4天……2：客厅桌子上经常有她吃完没有扔掉的外卖！妈的，夏天！发霉了！前期我还经常催她，但是经常催不动！说一会就来！来个屁！后来我就出门上班直接帮她扔了，TM的还养出习惯了！mmp3：我房间有台式机，可以打各种游戏，然后我还会经常买一堆吃的。然后她就跑到我房间打游戏！吃我东西！我买100的，他要吃我60……我的房间都铺着地毯，我进门都脱鞋子的！她就穿着拖鞋进去！我撞见好几次，她的狗在我房间拉稀！我尼玛！还把我垃圾桶打翻！我说她好几次了！她每次都说忘记关门，所以没看见狗进去捣乱！！！然后次数多了，我就把地毯扔了……4：后来她又养了一只猫！整天关在房间，吃喝拉撒睡，从来不放出来！然后她的猫肯定在房间拉稀了，巨臭无比！有一次去她房间问事情，一打开门我都要呕吐……但是就是不打扫！后来她的狗生病了，绝对是在她房间中毒了！然后后来说把它送走了，还跟我解释说：怕跑到我房间捣乱，所以送走了……哦，牛批～5：我喜欢做饭，然后各种调料我都弄的好好的。一开始我还会做好了喊着一起吃，但后来我就炒一个菜，吃个盖饭，餐具就放在我的房间。她会拿我的食材做吃的，自己从来不买，有时候工作忙起来那段时间我不想做饭，买的鸡蛋，火腿肠，酸奶，泡面……都没了！然后吃完锅碗就放在那里！不洗！然后会给她的猫煮鸡胸肉，煮多了，吃不完，要么放在菜板上，要么放在锅里……最后我就不去厨房了……6：公共洗衣机洗鞋子。内衣，袜子混合用！7：姨妈巾，血股股的扔在厕所的垃圾桶里！每次堆满了全部都是我倒！奇行种都不害臊吗？老子还要找个东西把血巾压下去……压下去！……看你的样子是挺清纯的，来例假就大血倾盆？我日！你仙人！只针对她。最后，在次卧情侣搬走的契机，我跟奇行种说我也要搬走了，让她自己找合租的吧！（当然，我是不会走的，我早就联系好我的2个兄弟伙，等她家搬走她们就进来），最后在我让我兄弟假装中介给我打电话，上门催。说催我们快点搬走，新客户要搬进来。我然后就催她搬，而我跟就故意说晚她几天，工作忙～嘿嘿奇行种走后我就想搬到她的房间，因为主卧最大嘛。结果1整天才打扫干净，你能理解床板下面全是卫生纸，猫屎吗？衣柜，墙上都有猫拉稀留下的痕迹，有的还是前两天没有干的……本来我拍过照片分享给我的大学寝室室友们，后来换手机就没了……最后，84消毒液，空气清新剂！反复拖，反复喷，一个星期后我才搬进去……最后只能感叹，世界之大，奇行种太多……不管男的女的，一起住过，你才知道对方是奇行种，还是正常人……,0
有必要，能坚持2年，就差不多可以结了,1
同居生活中，女生一定一定是弱者，这一点你必须时刻记住，你在同居之前必须对对方有长时间的了解，感觉还不错，才能有同居的念头。要不然吃亏的永远的女性。,0
婚前同居跟结婚有区别么？很多人认为领了证办了婚礼才算是结婚，其实错的，俩人同居了就算，你自己想想，除了没领证，其他的有区别么？住在一起，吃在一起，睡在一起，跟婚姻毫无区别，最大的区别可能是离婚更容易吧，束缚更少。但是，这就引出了另一个问题。我看很多征婚贴里，都说的是，无婚史，那同过居的小哥哥小姐姐不知道满不满足要求，我觉得算的，他们算是有婚史，可能有人跳出来说，离婚跟分手能一样么？不不不。。。我说的是，离婚跟同居后分手是一样的，他们因为相爱住到一起，又因为三观不合？懒惰？家暴？劈腿等一系列原因分开，开始，过程，原因，结果都是一样的，那二者我觉得是等同的。那又有人会跳出来说，那谈恋爱做过爱就算是结婚咯，其实在很多直男眼里，也算！但是观念越来越开放，对性行为的包容度越来越高，并且加上网络上女权的各种洗脑，所以男人们在降低标准，他们觉得是不是处女无所谓，但是很多人，无论男女都在坚守最后一条线，无婚史。但是就像我说的，同居到底算不算婚姻，还是只是小孩子过家家，那这可能就是另一条线了，不知道是不是有很多人介意。所以，我觉得，如果你同居过，那你应该对另一半坦诚，介不介意就是他的事了。如果你真的介意婚史，那我建议，无论男女最好把同居史加进来，而且同居时间越长，越等同于婚姻，而且打胎的概率越高。所以，是不是应该婚前同居，就跟你是不是应该结婚一样重要。,1
有 非常有。我没有长篇大论，就一句话你买车还知道去4s店试一下，找和你过一辈子的人为啥不试一下呢？只是在试一下的时候，不要造成严重后果（拔晚了），这样双方都没有选择的权利了这个同居不是说你们刚刚认识就要同居，那是耍流氓水到渠成准备结婚了，那就试一下呗时间建议半年到一年分手能解决的问题，请不要用离婚来解决，那时候对双方伤害更加大,1
诶，看了那么多答案，真是各形各色，其实我们的婚姻无非是找一个合适的配偶罢了，如果真的能在细节中做到感情增进，那才是良配；如果在同居关系中感情只是在消耗状态，那只能说明两个人也不是很合适。在决定是否同居前一定强调做好安全措施，尤其作为女生，要擦亮眼睛，看人首先看人品，细节观察尤其重要；如果一个男生真能因为同居史杜绝一位女生，那只能说明前者目光短浅，或是后者平平无奇；大家是可以享受性爱的，恕我直言，偏见就是偏见，加了好听的幌子也还是偏见；那些给女性加各种标签的男生，我是真特么看不上，我也有权利看不上，当然，我支持一位处男要求对方是处女，建立在平等基础上的精神洁癖的我完全理解，我就是不懂一大堆男的对女性纯不纯洁张口就来，我们纯不纯洁不需要你来评判，如果你们的评判标准只是一个很表象化的东西，是不合理的，那我们自己定义评判就好了；而且评判别人的时候，拜托想想自己纯不纯洁。其实说了这么多没有用，婚姻市场会告诉你真相，你想要什么可以，自己先要有筹码，不过在确立自己的条条框框时先要弄清楚，你是以什么样的准则去选择的配偶的，它直接决定你的婚姻质量，你的后代教育…你总要为自己的偏见付出代价，如果你有偏见的话；其实我们每天在接受着各种各样的认知，的确我们需要更新完善我们的认知，但是先要有明辨是非的能力不是吗？,0
没确定结婚的时候没必要同居，但是在谈婚论嫁基本敲定但是还没有领证的情况下（一般意味着双方父母同意，结婚各项条件基本谈妥的阶段），应该同居一下。要是这时候男方性生活不积极还来得及回头，要知道相当于新婚的同居都生活不和谐的，大概率这辈子要守活寡，这个真要命的,1
同居再分手，跟离婚除了证以外有什么区别吗？还分不到财产，还对女性风险极高，男性还不用负责那些说有必要的大多匿名，其中包含着什么自己想吧,1
有没有必要看你自己智商和水平。一群女的吼吼半天说同居之后才能看出啥的，都是没脑子。这个世界如果有一种人可以在家里一种脸，在外面一种脸，那么这种人是什么人呢？大奸大恶。你个蠢丫头即使同居了也看不出大奸大恶。而那种同居才能看出来的，即使不同居，好好观察也能看出来。说到底，现在女人，只会推卸责任。自己看不准男人，就说没有同居，否则就能看出来。自己找的男人不行，就说男人太烂，自己当初眼瞎怎么看上他。对，你们女人都是聪明的、精明的，永远都是对的。行不？以后孩子都跟你姓。顺便问一句：你爸妈爷爷奶奶姥姥姥爷婚前也同居了？再或者，是不是婚前同居就是得到幸福婚姻的必要条件？,1
不合适，这是外国人的做法，汉族是传统的民族。我们要复兴我们的传统和我们的力量。比如汉服。,1
那有f^_^^ - ^s。。^_^有h：嗯……e有,NA
太有必要了好吗，有时候，只有通过同居才能检测出以下决定婚姻成败的内容：①最重要的，检测双方性爱是否合拍，包括感受、姿势、方式方法接受度、尺寸接受度，对方是否性冷淡或性瘾，一些性爱玩法是否能接受，是否阳痿早泄等等等等②进一步检测对方是否骗婚的同性恋、是否急于找备胎或者纯骗子宫或找接盘侠，长期同居一定可以发现蛛丝马迹，这一点只要发现必须分手，不可以心软③双方生活方式（比如一个爱早睡一个熬夜狂人，一个吃得清淡一个口味辛辣浓重，以及男方抽烟喝酒女方爱），生活理念是否一致，如不一致一起生活能接受多久④涉及现实的柴米油盐，以及特别重要的家务活，双方如何分配，对双方父母的接受度⑤逐渐暴露出来的彼此缺点的接受度，比如对方放屁很臭、不洗脚上床、上厕所不关门等以前不知道的缺点，不一而足同居时间好好控制，一般一年左右就能有所把握了，此时可考虑是否延续这段感情。如果觉得不合适，及时止损，不要继续同居五六年，浪费彼此青春（特别女孩子青春转瞬即逝，建议同居一年就止损，如果同居三年都不愿结婚，80%的男人根本没打算娶你，经常看到有的同居五六年都不结婚，女方一提男人就说想拼事业给她更好的，但真的分手后遇到他想娶的女人，两个月不到他就娶了）最后连朋友都做不成,0
可以有效的避免结婚后出现：早知道他/她……谁知道他/她……现在才知道他/她……以前也不知道他/她……同居生活过一段时间，最后还能结婚的，基本不会出现以上情况。,1
我觉得有必要试婚，但是我害怕如果不合适就甩不掉了，万一碰上心理有问题的男人，怕是家人也要跟着遭殃,0
看了那么多高赞回答，恶心坏了，首先那些匿名的高赞回答我不说你到底是不是假扮女性来获取声援，至少你这样的思维方式，很容易诱导人陷入误区。对不怀好意的男生起了鼓励作用，对迷茫的女生起了诱导作用。找对象，结婚的对象，甚至是谈恋爱，不是挑商品，不是市场上买菜，要求绝对毫无瑕疵，可以货比三家，可以试用了不行退货换货。那些高赞回答处处充满着将两个人一辈子的幸福比作商品买卖。很可怕的思维，三观尽毁。恋爱不是挑毛病，不是比来比去，没有人可以完美，但是可以为了所爱的人尽善尽美。恋爱的基础是包容，核心是为了爱的人，包容他的所有缺点，当然如果他的缺点有违原则、安全等问题，即使不同居也绝对能看得出来。所以，不是通过同居来发现对方的缺点，这叫试用商品、挑商品，不觉得可怕吗？高赞回答让本应该很美好的事情变了味儿，把两个人携手共进变成了两个人互相挑毛病，找缺点。同居后发现问题怎么办？分手？呵呵。岂不是相当于退货？那你想过没有，当你做出退货的那一刻，你也把自己定格在了退货的二手商品之内，这难道不可怕吗？别以为现在这个时代大家都很开放，其实这不叫开放，这叫对自己对家人甚至对未来家庭的不负责任，真有脸说，还说的头头是道，“貌似”很有道理，无非就是给那些不谨慎、不负责、不考虑清楚就犯错的同志们找了一个借口，给他们找一些自我安慰的借口罢了。有什么值得称道的？物欲横流的社会，我真的希望大家，青年人，能够保持本心，保持本真，拥有一颗不随波逐流，有自我定力的本真。或许在社会的洗礼中，你已经淡化了本心和本真，我希望在不久的以后能够找寻到自己的本真，早日悬崖勒马，不要那么冲动，思考再三，不要盲目跟风，这可是对你自己的负责。他们怎么做，他们已经做错了，就是想让你一起跟着下水，让你一着不慎做错，这样他们的群体就不孤单了，你可要一定把持住自己的方向。任何一个负责任的男人或女人，不会喜欢一个对自己不负责、对未来家庭不负责的对象，不会喜欢一个那么随便的人。因为，人有第一次，就会有第二次，你觉得一个对自己要求严格的人会容忍你有过那么一次不好的经历？谁敢把自己一辈子的幸福交给这样一个人的身上？你敢保证他不会再有下一次的退货换货？你敢吗？你信吗？人生不是电视剧，更不是小说。同样，恋爱不是商品买卖，可以货比三家，更不是科学研究，需要实践操作，在确定之前，就要了解清楚，而不是通过真实体验。这点如果搞不清楚，你就永远无法得到真正的爱。,1
我看行，反正我是男的我不吃亏，这事要是放在我女儿身上，我一定极力反对。    那么多答案中写的那些所谓问题，如果这些东西都必须通过同居来发现的话，你们的段位可真是太低了，完全还不适合成年人的世界。    总之知乎上心智不成熟的小孩子，脑子不够用的假大人太多了，你要是按照他们那一套去应对问题，一定会被生活打脸打的啪啪作响。,1
这是来统计二手货的吧,1
如果不急着结婚，可以试着同居一下，因为和一个人生活久了才能看清他怎么样吧,NA
很有必要婚前同居，很多事例清晰地告诉我们得重要性。同居的必要性？记得有多情侣，从确定关系到结婚，也仅限拉手，拥抱，那时候男方说婚后才发生关系令女方大为感到，一度引以为傲，认为遇到了值得托付终身的人了。没想到的是，结婚以后，发现丈夫居然不行，怎么弄都不行，事后才知道他小时候受过伤，对这方面没有想法。不甘心一生无性婚姻，辗转多家医院无法治愈，一年后，以离婚告终。另一案例差不多相似，也是结婚以后才知道，男方居然是个同性恋，对妻子没有兴趣，之所以结婚完全是为了给父母一个交代。结果，害了女孩子，也害了大家。所以才有了开头，很有必要婚前同居。什么时候同居？婚前同居，婚前同居，婚前同居，不是说确认关系以后，就住在一起开始了同居的生活。通常是以差不多到了谈婚论嫁的时候，开始同居。同居也是一种试婚的过程，只有真真地生活在一起，才能知道对方平时看不到的缺点，也能感知到他对你是什么样的态度。两个各自独立生活了20多年的人，走在了一起生活，矛盾是无法避免的，相互包容的人才会幸福，才会结婚以后不后悔。同居的费用谁出？同居过程中，租房的费用谁出？生活费谁出？这些都属于可商量的地方，基于国情民风来讲，男方负责大部分或全部。升华，性关系的发生?同居意味着性行为的发生，关系的升华。性，是婚姻的润滑剂，对婚姻存续有着不可磨灭的重要性。和谐的性生活，关系着两个人的关系走向。性生活要戴套吗？如果不是计划内的事情，戴套是必须的。兜兜精灵天然胶乳橡胶避孕套0.0095mm够薄，够水润，满足所需的一切，关键是能兜住爱。发现房事不给力怎么办？社会竞争大，男性的压力很大，或多或少会出现前期天天啪啪啪啪，后面周周啪啪啪。这不是他不怎么爱了，而是爱的有些吃力。肉吃多了也会腻。理性对待。假如存在时间短、秒射的情况，是该考虑是敏感导致的，还是生理导致的。敏感问题，次数多了，会改善。外用延时喷剂，喷一喷不麻木，不依赖，降低丁丁头部的感觉和敏感度，延长男性的做爱时间，一定程度上改善持久问题。同居是不自重的表现？说的是婚前同居，不是确定关系就开始同居，区分开来。如果对方父母觉得这样不妥，先让对方出具一份体检报告，表明他各方面是正常的。当然女方也一样。,0
同居之后的快乐同事都说我最近皮肤好了，痘痘不见了。我开始在网上寻找蕾丝带花边最好半透明的内衣内裤，以前穿只是形式而已。洗澡之前折腾半天，玩完之后又折腾半天，但是早上起来却特别有精神。,0
虽然我没有婚前同居，但我觉得还是很有必要的，两个人只有真正的生活在一起，才能更深入的去了解对方的优缺点例如我结婚初期，我老公磨牙，还有点打呼噜（这个不是很严重），一晚上我真的要被烦死了，要醒来好几次，然后推推他，捏他鼻子，不过时间长了也可能适应了，现在睡觉也听不见了,0
不请自来，有点感慨领结婚证之前，都是恋爱。同居是非婚姻状态，但正在经历或准备经历婚姻状态中夫妻所做的一切。领证是保护与束缚这一切的强力武器……而放弃保护只能是双方都不是用最佳的状态去面对同居，那开始就有瑕疵，相比不同居状态需要耗费更多的精力以及智慧去调配这样的关系，那有了这样的智慧和精力还需要同居做什么？,1
有必要。和好朋友聊天聊过这个话题，看清一个人要么住一起要么去旅游，同居能看清这个人适不适合你，不适合就分开。,NA
看人。要是跟室友处的还闹出过不少幺蛾子，还是先试试吧。室友只是一段时间的同居关系都这样了。不知道大家有没有这样的经历，两个好朋友，住在一起十有八九会闹矛盾。更何况，身边人是要在一起一辈子的。他要是睡觉打呼噜来回踢腾怎么办，早晨起床时间跟你不一样还把你吵醒怎么办，洗澡把浴室弄得很脏怎么办，你把你在寝室遇到的问题都带入你对象身上想一想，然后你就知道有没有必要同居了。至于大家吵的如果最后不合适怎么办，怎么办，换一个啊。非要处女处男的那就三观不合呗，不然单着，不然换下一个。人喜欢的是一定范围内的人，没什么非谁不可。我跟我对象四年了，看见跟他像的人依旧会动心，只是因为身边有个他，所以不愿意关注别人。我曾经问他如果有一天我不在了，他会不会喜欢别人。两个人探讨了半天，最后结论是会的。反正我觉得我值得骄傲的地方不是那层谁都有的膜。要是有人因为这个看重我，我八成会离开他，因为思维方式融合不到一起去。我这个人，谁也不信，就信自己。我跟你过得舒服才会考虑结婚，但凡有一点没法磨合或者磨合很痛苦的，我就不会往结婚那方面想。还有这个二手货这个词，好大的胆子啊，严打人口买卖还敢把人当成货物挂在嘴上说来说去。老子不反感那些说不喜欢处女的，就看不惯这种喜欢物化别人的。至于那种说出什么二手货这种狗屁言论的人，他们会不会欣赏或者唾骂我，那都不是我该考虑的问题，我该考虑的是怎么让这种人远离我的生活，生活嘛，就是不要让恶心的人恶心到自己啊。,0
个人认为没有绝对的对错，想清楚了就同居啊，接受不了就不同居啊，但是不论选不选择同居，后果都是要自己承受的。,NA
那些在知乎上吐槽老公的，估计婚前都没同居。,0
这个我觉得看个人意愿，如果他真的爱你的话，你的所有问题我相信他都能够接受的，否则怎会有‘婚前试爱’这一说呢，我的话我是觉得有必要的，否则以后闹离婚可有的受！,0
拉拉，前段时间我在微博上看到一个女孩上了热搜，内容是因为她发了一条微博“我们同居啦”。微博内容很少，仅仅五个字，却被大家骂惨了。“我不知道你们年轻人在学校都学了些什么，难道你老师、家人都不告诉你礼义廉耻吗？”“别让老实人接盘，能结婚尽量结婚吧”“同居这种事，要是放在90年代，可是流氓罪”女生只是想发个微博分享一下自已的日常，没想到却被网暴。最近我和男朋友3年异地恋结束了，他来到我的城市，提出我们同居，但是我真的不知道要不要答应？因为我很害怕如果答应了，我是不是也变成了评论中所说的那种人？而且如果分手了，我再找男朋友，他是否会介意我曾经和前男友在一起同居？而且同居真的可以看出这个人真的是否合适吗？是不是我们同居后，如果觉得两个人挺合适的，就可以结婚了？其实“婚前同居”这件事是一个私事。你可以选择同居，当然也可以选择不同居。如果说同居一定会发生什么事情的话，那我想没有什么事情是一定会发生的。有些人同居后发现了彼此之间的问题，然后调整了相处模式，变得更加恩爱；有些人同居后发现了对方其实不是自已想要的人，而选择了离开；当然，也有些人同居后，会表示“如果再给我一次机会，我不会选择同居”。在社会心理学里面，有一个心理研究：同居后其实更难走入婚姻。为什么呢？因为亲密关系从最根本来说不是优化关系，两者之间充满了矛盾和冲突。三观的冲突、生活习惯的冲突、工作所带来的的负面情绪的冲突，各个方面。婚姻中很多人都说有三年之痒，七年之痒，但同样，婚姻里面有更多的责任：家庭、事业、孩子、父母。当我们两个人之间发生冲突的时候，我们第一反应不是说赶紧用离婚来解决，反而我们愿意去磨合、去相处。但是同居不一样，同居仅仅是情侣关系，从法律意义上来说， 并没有任何的约束关系。如果是婚后才产生的矛盾在同居的时候就已经发生了，绝大多数的情侣是没有那么多耐心和方法去磨合处理的。我们很难像对待婚姻一样，去对待一段同居关系，反而会选择分手的决定。但当下的社会大背景下，当一对情侣同居因为一些原因分手后，男生还是可以很容易去找到一个对象，而女生却很难。很多男性只要知道自已的伴侣曾经和别人同居过，就会被扣上一些并不好的名号，甚至不会愿意和她进行交往。那这个时候，对于女生来说，心理负担会非常大，自已也会看不起自已，这个时候，她会对自我的价值进行贬低，对女生的下一次择偶会产生很大的影响。所以，至于“婚前是否同居”这个问题，分人，分性格。如果你知道自已在做什么事情，并且你可以为你这个行为可能会带来的后果负责，那你不管怎么选择都可以。那如果你自已都没有想清楚，请你不要追随潮流，去做这件事。,0
有必要。有个同事34岁才结婚，结婚两年后离婚了，离婚后仍是处女。,0
太有必要了。可为什么很多女人不认可呢？观念问题，觉得自己吃亏了，或者，万一没成，别人会觉得自己作风有问题，尤其是下任男朋友，担心嫌弃自己，认为自己是个很随便的人，是吧？一个人，适不适合自己，能不能和对方结婚，一定要了解清楚，而要了解清楚一个人，不在一张桌上吃饭，不在一张床上睡觉，那是不可能的。为什么现在离婚率这么高？绝大多数都是生活在一起了才发现对方的本来面目，婚前彼此都在伪装，想放屁都憋着，生怕给对方留下坏印象，女神一觉醒来披头散发的样子终于看到了，男神眼角都是眼屎也暴露无遗，所有的光环都破灭了，是不是后悔当初眼瞎啊？还有不做家务，打呼噜，做羞羞的事情也不合拍，生活观念和消费观念都相去甚远，觉得对方和自己不合适，于是就离婚。为什么非要付出离婚的代价才了解对方不适合自己呢？同居就是了解清楚对方，付出代价最小的方式，合适的，下一步就奔结婚去了，不合适，大家好聚好散，各自安好。有女的问难道我要和很多人同居过才能找到自己的另一半吗？其实有点脑子的人都不会这么问，你既然决定和对方同居了，肯定是对方给你好感了，觉得对方不错，想和对方往结婚的方向发展，才会同居的，陌生人你会和他同居吗？同居期间，做好避孕工作，就可以了，没有什么女人吃亏这一说，这方面是男女平等的，同时也不要有大额的金钱来往，在一起如何经营，比如怎么分摊生活开销，家务谁做，这些小细节最能了解清楚一个人，知道对方适合不适合自己。我的观点就是，婚前一定要同居过。,1
好多人平时和朋友相处的不错，出去旅趟游都能友情破裂。更何况你是要结婚，可是要过一辈子的，婚前同居太必要了吧。,0
婚姻大事，不可儿戏！这是很多人都赞同的观点。婚姻是一座围城，纵使城内波诡云谲，城外还是不乏向往的人。虽然大部分人的内心都非常向往结婚，但他们深知婚姻除了情爱、性爱之外，还有一个很大的因素，就是责任。如何确保能让自己拥有一个幸福、稳定的婚姻，对于很多未婚青年来说，是一件迷茫的事。尽管婚姻会遇到各种各样的问题，但它依然是天下有情人向往的归宿。如果实在担心婚姻中的困难，家理律师建议不如尝试试婚。如果一段婚姻只因几次花前月下的约会或几句耳鬓厮磨时的蜜语就匆匆决定，无疑是欠缺考量的，因此要想快速而真正的了解你想要共度一生的另一半，唯一的捷径就是试婚。试婚，就是实验婚姻，它不是正式的婚姻，只是男女双方在正式步入婚姻殿堂前的一次实验。一般，试婚者都抱着最终走向婚姻的共同目标，会像真夫妻那样尽力维护两人关系；同时，在试婚同居过程中，试婚者有相互沟通的愿望，他们会努力促进两人的匹配程度，寻求建立更稳定的二人世界。家理律师总结了这些年办结过的案件，发现试婚有以下这些好处，分享给大家：1，揭开面纱，坦诚相见。谈恋爱时，大部分人都会伪装自己，除了想要给对方留下好印象外，还有很多时候，是想要隐藏一些“秘密”，达到尽快结婚的结果。在我们接待的实际案例中，很多婚前相处很好的情侣，在结婚成为夫妻后，却惊讶的发现对方是“同性恋”或者“性无能”。我们曾有一个案例，当事人是位女性，因男方性功能障碍，结婚四年都没有夫妻生活，非常痛苦，还有一位女当事人，未婚夫在其留学期间留恋烟花之地，染上了艾滋病却一直隐瞒女方，直到和女方结婚之后第三天病发，女方才知情。对于此类情形，如果结婚双方能在婚前有一段实验期，这些秘密都是藏不住的，也不会造成后来的长期痛苦。2，家底几何，一探便知。虽说爱情可以战胜一切，但是，适当讲究“门当户对”可以确保两人具有相近的三观。当然，也有部分年轻人想将自己的婚姻变成通往更高层次的跳板，为了达到这种目的，有些人很会包装自己，当你以为自己觅得佳人\\良婿时，却被对方的身家所累，这是婚姻中最不愿见到的情况。而试婚，可以帮助恋人了解对方真正的出身。3，性格如何，一试便知。无论是婚姻中还是恋爱中，最怕遇到那种极度自私的人，一旦分手或离婚，不闹的满城风雨不得安宁誓不罢休，更甚者会杀掉对方一家。当然，这种人的这种性格在结婚前一般是看不出来的，通过短暂试婚，可使我们真正的了解一个人的真性情，早日脱离苦海，以绝后患。说了这么多，试婚也不全是好的，也有一定的风险。首先在传统道德观念上，试婚对女性来说是吃亏的，万一遇到以试婚由玩弄女性的渣男，更是得不偿失。因此，在试婚过程中，女性朋友一定要擦亮双眼，学会观察，同时，一定要做好“避孕”工作，一旦怀孕，无论是舍是留，都将对女性造成极大伤害。经过试婚，双方往往会看到彼此最真实的一面，包括生活习惯、行为风格、个性特征、情绪管理等。往往对方这些真实的一面会与恋爱时留下的印象形成落差，这就需要双方都调整自己，修正自己对对方过于完美的印象，重新接纳完整的、真实的对方。因此，不要再大呼什么“不婚不育保平安“的理论。日子是两个人一起过出来的，如果经历了试婚你还想和这个人在一起，那就大胆的结婚吧！不要在还没有结婚之前就开始担忧，婚姻一定是幸福的，美好的，只有两个人不断地伤害它，它才会走向瓦解。只要学会互相付出、互相包容，就会拥有一段幸福的婚姻。想要快速离婚、争取孩子抚养权、财产分割，欢迎私信联络我们：1、添加微信号jialilawyer0217备注「知乎」等待通过申请，律师一对一免费咨询；2、拨打家理免费咨询专线17601019763，律师一对一电话咨询。如果你觉得这篇内容对你很有启发，想邀请你帮忙点赞转发，让更多人也能看到这篇内容！关注我和我的微博【易轶律师丨婚姻律师】，让我们成为长期关系。,0
忍得了一时，忍不了一世,0
既然同居了，你还不把证给领了?领完证，保证了同居的合法性，又让你能身正气盛的宣誓主权，还不用让外人说这说那了领个证又浪费不了多长时间，拿着你的有效证件去登个记不完美吗?非要玩火?玩的自己一身伤?你既然都不怕同居，还怕领个证吗?就想着自己呢?人啊，就是怕吃亏，担心来担心去不就是自私吗?你怕人家这不行，万一是你自己不行呢?估计到时候傻眼了所以说不要纠结于问题表面，我认为大家更应该考虑的是:你是什么样的人就应该找什么样的人不介意的找不介意的介意的找介意的最怕的是什么:你一个不介意同居的，受伤后想明白了再想找个介意同居的，那就难受了一个不介意同居的就应该高高兴兴的寻找同另一个一样不介意同居的，你俩才会有共同语言介意与不介意的也不要互相攻击和劝说，这是两个不同的价值观和选择，你心里有数就行。人都是趋利避害的，同居能了解自己想要的，同样也承担着自己不想要的风险说白了:赞成婚前同居的不也怕吗，先试一试，不满意一脚踢开说到底:赞成婚前同居的内心戏是:自己不能吃亏，亏了及时止损，反正我也没领证不就是睡一起吗?领了证再发现问题那岂不是亏大了，况且再离婚可能就被降维打击了所以我说了:什么样的人就应该去找和你同类型的人，因为你们互相包容理解，并不会怨恨及后悔,1
有必要。原则：定规矩，明责任,0
有必要，前提是两个人真的是有结婚打算，做好了结婚准备的情况下。只有朝夕相处后，才能进一步彼此了解，是否有不可调和的矛盾。,0
我们首先要想明白两件事：1.你谈恋爱的目的是什么？是否考虑跟这个人结婚？2.如果结婚，是否会选择长期跟对方生活在一起？ 如果你只想谈恋爱，不想结婚，同居不同居，主要取决于你和对方喜欢哪种相处方式，明确自己的需求，找到合适两人的相处模式，能够承担相应责任就好。 如果你们打算结婚，但婚后并不打算住在一起生活，同居也就没那么必要。 而如果你们是奔着结婚去的，并且婚后打算长期在一起生活，同居是非常有必要的。我们下面要讨论的婚前同居，也主要是针对这一情况。 我之前也说过，婚姻跟恋爱不同，本质是社会契约，是要对彼此承担法律义务的，相当于你要开一个家庭公司，谈恋爱就是两个人互相的社会招聘。 现在，经历了之前的简历投递、自我介绍、磨合了解，你们马上就要开始你们的合作关系了。 在签下那张合同（结婚证）之前，你们之间需要一段时间的试用期，来确认对方的确是适合自己的合作伙伴，可以共同解决未来可能发生的很多问题，一起承担风险，做一些有意义的、快乐的事。 这个试婚的过程，可以很大程度地避免选错的风险，让你更安心地签下那个对你很重要的合同。 理解了这个逻辑，婚前同居为什么必要，相信大家也都能理解了。 有人会担心：如果同居暴露出很多问题，这个婚结不成了怎么办？ 那我想问：你会因为特别想要签合同找一个根本不合适的人来你的公司吗？如果这么做了，之后发现这个人真的不合适，甚至给你带来了亏损，这个风险是你愿意承担的吗？如果答案是否定的，那就别因为可能存在的问题，放弃发现问题的机会。还有人会觉得：同居会消磨新鲜感，要留一点新鲜感给婚后。但其实，只要是同居，总会有缺乏新鲜感的那天，无非是时间早晚。这个问题并不能靠「婚后再同居」解决。想清楚你的需求排序，究竟新鲜感更重要，还是一起生活的适合程度更重要？如果是后者，提前演习下同居，才能知道怎么更好地为接下来的生活做准备啊。如果答案是前者，你可能更适合不同居的恋爱或婚姻。 还是之前说的，想明白自己的需求，想明白婚姻的逻辑，跟对方沟通清楚，找到两个人最舒服的相处模式满足双方需求，就OK。,0
这么说吧，你买东西可以先试用吗,0
婚前可以不买房，可以不买车，甚至双方父母都可以不见，但有三件事一定要做：1、一起同居。2、一起体检。3、一起旅游。,1
如果是你有错在线，肯定要当面道歉，如果双方都有错，那就通过社交软件沟通一下吧！,0
如果双方观念都比较开放，可以尝试同居。两人共处一室，基本上什么情况都会遇到，时间一久，就会出现各种问题，虽然很多问题会很快磨合，但是有些个人观念上根深蒂固的矛盾点很难一时间磨合掉，甚至会因此影响到两人感情，这些矛盾点会时时刻刻考验着两个人的感情，如果坚持了下来，那婚后的日子也会恨过很多，遇到问题了，彼此间也更容易谅解对方。当然，如果说很介意同居的话，就要谨慎些。,0
